주소,위도좌표,역등급,관련노선,열차정차횟수,역이름,소속지사,역연혁,경도좌표,역이름_중국어,취급업무,역이름_영어,역소개,입력일
전라남도 순천시 황전면 섬진강로 217 ,35.163483,3,"전라선(고속),전라선",여객열차 34회,구례구역,광주전남본부," 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용      1936.12.16   보통역으로 영업개시(조선총독부관보 고시 1936-693호     1950.10.29   6.25동란으로 역사 소실     1952.04.10   임시역사 준공     1956.05.29   화물상옥복구 준공     1957.08.08   역사 신축 착공     1957.10.03   역사 신축 준공     1969.03.29   귀빈실 신축     1978.06.12   홈 대합실 철거     1986.01.16   현 역사 신축 준공     1997.10.01   소화물 취급 중지 (철도청고시1997-51,52호)     1999.05.18   구례구-동순천 구간 복선화공사 준공     2001.12.27   압록-구례구 구간 단선 이설     2002.10.15   압록-구례구 구간 복선화공사 준공 이설     2007.11.01   화물 취급 중지 (건설교통부고시2007-392호)     2011.10.05   복선전철 개통과 함께 KTX 운행 개시     2013.12.13   남도해양열차 정차 개시     2014.06.01   ITX-새마을 운행 개시     2016.12.09   누리로 운행개시     2018.06.30   누리로 운행 종료     2018.07.01   충북선 누리로 재운행으로 전라선 1501,1512열차는 무궁화호로 변경 운행 개시    ",127.452645,求 禮 口 驛,"여객취급,승차권발매",Guryegu Station,"구례구역(Guryegu station, 求禮口驛)은 전라남도 순천시 황전면에 있는 전라선의 철도역이다. 역사의 모양이 한옥형으로, 이와 비슷한 구조를 갖는 역에는 영월역이 있다. 전라남도 구례군으로 들어가는 길목이라 하여 '구례구'라고 명명하였으나, 역명과는 달리 실제로는 구례군이 아니라 순천시에 있으며 구례군으로 갈 때는 역사 앞의 다리를 건너면 된다. 구례읍과 인접해 있으며 구례군청과의 직선 거리는 4.5km이다. 모든 ITX-새마을, 무궁화호 열차가 정차하고, 2011년 10월 5일 전라선 복선 전철화가 개통되어 1일 4회의 KTX가 정차하기 시작하였으며 2021년 현재는 1일 13회의 KTX가 정차한다. 2013년 12월 13일부터 남도해양열차가 정차한다. 2006년 7월 한국철도공사 지사제 발족 당시 그룹대표역으로 지정되었으나, 업무 효율과 핵심 사업 실행, 현장중심의 경영체제 확립을 위한 조직개편으로 2009년 9월 각 지사가 지역 본부로 축소되면서, 그룹대표역에서 보통역으로 격하되었다. ",2021-09-29
전라남도 순천시 팔마로 135,34.946606,1,"전라선(고속),전라선,경전선",여객열차 52회,순천역,광주전남본부," 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용      1930.10.25   순천역 개설     1930.12.20   경전선(순천-송정리간) 개통     1936.12.26   전라선(익산-순천간) 개통     1950.07.25   6.25동란으로 역사 전소     1952.10.14   화물상옥 신설     1960.03.03   역사 신설 착공     1960.10.30   역사 신설 준공     1968.02.08   진주-순천간 철도 개통     1968.09.05   제1.2 승강장상옥개설     1971.09.10   민수용 무연탄 도착 취급역 지정 (철도청고시 제1971-37호)     1977.12.30   승강장지하도 개설     1978.03.09   지하도준공     1989.10.01   민수용 무연탄 도착 취급역 지정취소 (철도청고시 제1989-31호)     2006.05.01   소화물취급 중지     2006.07.01   지역관리역제 폐지로 보통역으로 조정     2009.10.31   화물취급 중지     2009.12.22   신 역사 준공과 함께 이전     2011.10.05   전라선 복선전철 개통과 함께 KTX 운행 개시     2013.09.27   남도해양관광열차 정차 개시     2014.06.01   ITX-새마을 운행 개시     2016.12.09   누리로 운행 개시     2018.06.30   누리로 운행 종료     2018.07.01   충북선 누리로 재운행으로 전라선 1501,1512열차는 무궁화호로 변경 운행 개시    ",127.500904,順 天 驛,"여객취급,승차권발매,화물취급",Suncheon Station,"순천역(Suncheon station, 順天驛)은 전라남도 순천시 덕암동에 있는 전라선, 경전선의 철도역이다. 순천시 중심부에 위치한 역으로 경전선, 전라선이 분기하는 역이다. 전라선 용산 착발 KTX, ITX-새마을, 무궁화호, 남도해양열차 등이 정차하고 부전, 광주송정발 무궁화호는 이 역에서 시·종착하나 목포 착발 부전행 무궁화호도 왕복 1회로 운행되며, 이 역을 기점으로 용산발 서광주 경유 무궁화호도 왕복 1회 운행되고 있다. 또한 이 역에서 보성발 부산행 남도해양열차 기관차의 방향전환이 이뤄지며, 인근에 한국철도공사 전남본부, 한국철도시설공단 호남본부가 있다. 역 구내 급수탑은 한국철도공사 선정 준철도기념물로 지정되었다. 무궁화호가 심야에 4편성이 주박한다. ",2021-09-29
전라남도 보성군 벌교읍 채동선로 228,34.822102,3,경전선,여객열차 10회,벌교역,광주전남본부, 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용      1930.12.25   보통역으로 영업개시     1972.01.23   화물2번선 설치     1979.03.04   역광장 포장     1987.12.12   현 역사 신축 준공     2006.05.01   소화물취급 중지     2010.12.30   화물 취급 중지(국토해양부고시 제2010-987호)     2013.09.27   남도해양관광열차 정차 개시    ,127.310301,筏 橋 驛,"여객취급,승차권발매,화물취급",Beolgyo Station,"벌교역(Beolgyo station, 筏橋驛)은 전라남도 보성군 벌교읍에 있는 경전선의 철도역이다. 무궁화호, 남도해양열차가 정차한다. ",2021-09-29
전라남도 보성군 조성면 조성4길 14,34.806748,3,경전선,여객열차 10회,조성역,광주전남본부, 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용     1930.12.25  조성리역(등급:보통역)으로 영업개시   1988.05.21  조성역으로 역명 변경   1991.01.10  역사 신축 준공   1994.01.01  소화물 취급 중지   2008.11.01  화물 취급 중지   2011.06.01 간이역으로 격하   ,127.248707,鳥城,"여객취급,승차권발매",Joseong,"조성역(Joseong station, 鳥城驛)은 대한민국 전라남도 보성군 조성면에 위치한 경전선의 철도역이다.조성면 중심지에 위치한 역으로 도로교통 발달로 이용객이 점차 줄어들고 있는 추세다. 여객외 운전취급을 주업무로 하고 있다.",2021-09-29
전라남도 보성군 득량면 예당역전길 19,34.778745,3,경전선,여객열차 10회,예당역,광주전남본부, 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용     1932.11.07  무배치간이역으로 영업개시   1941.02.01  역원배치간이역으로 영업개시   1966.12.01  보통역으로 승격   1992.06.10  소화물 취급 중지   2001.12.30  현 역사 신축 준공   2005.09.30  화물 취급 중지   2011.06.01  간이역으로 격하   ,127.202843,禮堂,"여객취급,승차권발매",Yedang,"예당역(Yedang station, 禮堂驛)은 대한민국 전라남도 보성군 득량면에 위치한 경전선의 철도역이다. 1932년 11월 1일에 영업을 시작하여 현재에 이르고 있다. 무궁화호 열차가 1일 8회 정차한다. 지형상 관터가 될 자리라 하여 관기라 하였으며 1914년 행정구역 통폐합에 따라 상천, 진천, 적두, 적련, 이정, 파청, 덕산, 양월, 호동리와 등곡 신촌부락 일부를 합병하여 예장산의 이름을 따서 예당리라 하였으며 역명도 지명을 따라 예당역이라고 했다. ",2021-09-29
전라남도 여수시 시청로 200,34.768147,3,"전라선(고속),전라선",여객열차 36회,여천역,광주전남본부," 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용      1930.12.25   쌍봉역(등급:배치간이역)으로 영업개시     1944.04.01   쌍봉역 폐지     1947.02.01   역원무배치간이역으로 부활     1952.12.20   역원배치간이역으로 승격     1972.02.20   을종위탁발매소로 격하     1972.07.20   무배치간이역으로 격하 (철도청고시 제1972-40호)     1983.07.01   을종승차권대매소로 지정     1985.12.26   보통역으로 승격과 여천역으로 역명 변경     1988.07.01   여객승강장 연장(250m)     2006.05.01   소화물 취급 중지 (건설교통부고시2006-142호)     2011.04.05   순천~여수엑스포 구간 선로 이설로 역사를 여천동으로 이전(국토해양부고시 제2011-123호)     2011.10.05   KTX 운행 개시     2013.09.27   남도해양열차 정차 개시     2014.06.01   남도해양열차 취급 중단, ITX-새마을 운행 개시     2016.12.09   누리로 운행개시     2018.06.30   누리로 운행 종료     2018.07.01   충북선 누리로 재운행으로 전라선 1501,1512열차는 무궁화호로 변경 운행 개시    ",127.659479,麗 川 驛,"여객취급,승차권발매",Yeocheon Station,"여천역(Yeocheon station, 麗川驛)은 전라남도 여수시 여천동에 있는 전라선의 철도역이다. 1930년 12월 25일 쌍봉역으로 영업을 시작하였다. 본래 여수의 중심지역이었으나 여수의 행정 기능이 좌수영이 있던 구항으로 옮겨가면서 여수와 구분하기 위해 여천이라는 지명이 생겨났다. 1985년 여천역으로 이름을 변경하였다.",2021-09-29
전라남도 보성군 득량면 역전길 28,34.760834,3,경전선,여객열차 10회,득량역,광주전남본부," 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용     1930.12.25  보통역으로 영업개시   1994.01.01  소화물 취급 중지(철도청고시 제1993-63호, 1993-64호)   1994.05.01  소화물 취급 재개(철도청고시 제1993-23호, 1994-24호)   1995.09.01  소화물 취급 중지(철도청고시 제1995-29호)   2004.09.01  화물 취급 중지(철도청고시 제2004-34호)   2013.09.27  남도해양열차 정차 개시   ",127.171993,得粮,"여객취급,승차권발매",Deungnyang,"득량역(Deungnyang station, 得粮驛)은 대한민국 전라남도 보성군 득량면에 있는 경전선의 철도역이다. 현재 무궁화호, 남도해양열차가 정차하며 역 앞은 득량면 소재지이나, 득량면 내의 다른 핵심 마을인 예당역 일대에 비하면 역세권 규모가 작다. 문화체육관광부에서 주관하는 간이역 문화공간 프로젝트 실시역이 되어 역사 내 공간이 리모델링 되었고, 주민들이 나서서 역 앞에 1970년대를 바탕으로 한 추억의 거리를 조성을 들어서 남도해양열차 정차역으로 선정되었다. 임진왜란 당시 비봉리 선소 알섬(지금의 득량도)에서 이순신이 왜군과 대치하던 중 아군의 식량이 떨어져 비봉리 선소에서 식량을 조달하여 왜군을 퇴치했다. 이에 '얻을 득'과 '곡식 량'자를 인용하여 득량이라 한데서 역명이 유래하였다. ",2021-09-29
전라남도 여수시 망양로 2,34.748164,2,"전라선(고속),전라선",여객열차 36회,여수엑스포역,광주전남본부," 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용      1930.12.25   보통역으로 영업개시     1937.05.01   여수항역을 설치. 일본과 연결 운수 개시     1945.08.15   여수항역을 폐지. 일본과 연결 운수 중지     1971.09.10   무연탄 화물 도착역 지정 (철도청고시 제1971-37호)     1980.06.12   역사 신축 착공     1980.12.27   역사 신축 준공     2006.05.01   소화물취급 중지     2009.10.31   화물취급 중지(국토해양부고시 제2009-1006호(2009.10.20))     2009.12.23   역사 이전(공화동 -> 덕충동)     2011.10.01   역명 변경(여수역 -> 여수엑스포역)     2011.10.05   KTX 정차     2013.09.27   남도해양열차 정차     2014.06.01   ITX-새마을 정차     2016.12.09   누리로 정차     2018.06.30   누리로 운행 종료     2018.07.01   충북선 누리로 재운행으로 전라선 1501,1512열차는 무궁화호로 변경 운행 개시    ",127.745746,麗水엑스포,"여객취급,승차권발매,화물취급",Yeosu-Expo,"여수엑스포역(Yeosu EXPO station, 麗水엑스포驛)은 전라남도 여수시 덕충동에 있는 전라선의 철도역이자 종착역이다. 대한민국의 철도역 중 가장 남쪽에 있는 역이다. 인근에 여수차량사업소가 있다. KTX, ITX-새마을, 무궁화호, 남도해양열차가 정차하며 전라선 열차는 이 역을 기·종점으로 운행된다. 한국철도공사의 전산망에는 여수EXPO(영문명 Yeosu-EXPO)로 등록되어 있고, 철도물류정보시스템에는 엑스포로 등록되어 있다. 인근에 돌산도 및 여러 해수욕장이 있어서 피서철이 되면 많은 관광객들이 이용을 하며, 순천 및 여수국가산단을 잇는 철도수송의 중요한 역할을 하고 있다. 전라선 복선 전철화 사업에 맞춰 2009년 12월 23일에 기존 위치보다 북쪽으로 역사를 옮겼으며, 기존 여수역 부지는 철거되어 2012년 세계 박람회 부지로 쓰였다. 구 여수역은 ‘가문의 영광’의 촬영지이기도 하다. 이 역부터 익산역까지 모두 지상 구간이다. KTX는 심야에 1편성이 주박한다. KTX-산천은 심야에 2편성이 주박한다. ITX-새마을은 심야에 1편성이 주박한다. 무궁화호는 심야에 6편성이 주박한다. ",2021-09-29
전라남도 보성군 보성읍 현충로 90,34.76862,3,경전선,여객열차 10회,보성역,광주전남본부, 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용      1930.12.25   남조선철도주식회사 소속 보통역으로 영업개시     1948.08.15   국철로 이관     1976.01.21   민수용 무연탄 도착 취급역 지정 (철도청고시 제1976-1호)     1979.06.22   역사 신축 착공     1979.11.20   역사 신축 준공     1991.03.15   안전측선(5번선 동쪽)&nbsp;신설     1992.08.30   소화물취급소 준공     1997.12.20   승강장 연장공사 준공     1999.12.30   역광장 공원화사업 준공     2001.11.22   역사 보수공사 완공     2006.05.01   소화물취급 중지    2006.07.-- 한국철도공사 지사제 실시로 그룹대표역으로 지정   2009.09.-- 보통역으로 격하   2009.10.31 화물취급 중지   2013.09.27 남도해양열차 정차 개시   ,127.080168,寶 城 驛,"여객취급,승차권발매,화물취급",Boseong Station,"보성역(Boseong station, 寶城驛)은 대한민국 전라남도 보성군 보성읍 보성리에 있는 경전선의 철도역이다. 현재 무궁화호, 남도해양열차가 정차하며 역무실에서 한국철도 100주년 기념 스탬프를 날인할 수 있다. 이 역에서 임성리역까지 연결되는 철도가 착공되어, 향후 목포역과 연결되는 거리가 짧아진다. 역 구내에는 증기기관차가 운행하던 시절에 쓰던 급수탑이 있는데, 한국철도공사 선정 준철도기념물로 지정되었다. ",2021-09-29
전라남도 보성군 노동면 예재로 384 ,34.8275527,0,경전선,여객열차 7회,명봉역,광주전남본부, 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용     1930.12.25  (주)남조선철도에서 보통역으로 영업개시   1936.03.01  조선총독부 철도국에 이관   1945.08.15  미군정청으로 인계 이관   1948.08.10  대한민국정부수립과 동시 이관   1958.12.31  역사 신축 준공   1991.04.20  화물 취급 개시   1991.04.20  규석에 한하여 화물 취급 지정   2006.11.15  화물 취급 중지   2008.06.16  역원무배치간이역으로 격하    2014.11.12   전남본부장명 명예역장배치 및 맞이방에 철도사진 갤러리개장     2021.01.15   남도해양관광열차 정차 개시    ,127.0758013,鳴鳳,여객취급,Myeongbong,"명봉역(Myeongbong station, 鳴鳳驛)은 전라남도 보성군 노동면에 위치한 경전선의 철도역이다. 1930년 12월 25일에 영업을 시작하여 현재에 이르고 있다. 무궁화호가 1일 7회 정차하며 2021년 1월 15일 시간표 개정으로 남도해양관광열차가 수요일부터 일요일까지 왕복 1회 운행한다. 주변 교통이 매우 불편한 데다(버스 1일 3회 왕복) 역 근처에 25퍼밀의 급경사 구간이 있기 때문에 계속 역무원을 배치하여 영업하였으나, 2008년 6월 16일부터 무배치간이역으로 격하되어 역무원이 근무하지 않는다. KBS에서 방영한 드라마 여름향기의 촬영지로 알려져 있다. 역 건물은 한국철도공사 선정 준철도기념물로 지정되었다. ",2021-09-29
전라남도 화순군 이양면 이양로 134 ,34.890855,3,경전선,여객열차 10회,이양역,광주전남본부, 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용     1930.12.25  보통역으로 영업개시   1936.03.01  국철에서 매입   1957.06.23  역사 신축 준공   1991.01.01  소화물 취급 중지(철도청고시 제28호)   1997.12.28  현 역사 신축 준공   2004.09.01  화물 취급 중지(철도청고시 제2004-34호)    2013.10.23   간이역 격하    ,126.989989,梨陽,"여객취급,승차권발매",Iyang,"이양역(Iyang station, 梨陽驛)은 경전선의 철도역이다. 1930년 12월 25일에 영업을 시작하여 현재에 이르고 있다. 무궁화호가 1일 8회 정차한다. ",2021-09-29
전라남도 화순군 능주면 학포로 1896-10 ,34.986037,3,경전선,여객열차 10회,능주역,광주전남본부," 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용     1930.12.25  보통역으로 영업개시   1949.10.05  여순반란사건으로 역사 소실   1957.01.10  역사 신축 준공   1992.06.10  소화물 취급 중지    1996.03.07   이양역 원격제어     2002.12.09   무궁화호 4회, 통일호 2회 추가정차    2008.11.01  화물 취급 중지    2021.01.15   남도해양관광열차 운행 개시    ",126.964298,綾州,"여객취급,승차권발매",Neungju,"능주역(Neungju station, 綾州驛)은 경전선의 철도역이다. 1930년 12월 25일에 영업을 시작하여 현재에 이르고 있다. 무궁화호가 1일 8회 정차하며 2021년 1월 15일 시간표 개정으로 남도해양관광열차가 수요일부터 일요일까지 왕복 1회 운행한다. 조선 인조 10년(1632년)에 능성고을이 인조의 어머니인 인헌왕후의 성씨인 능성 구씨의 성향이라 하여 현고을에서 주목고을로 승격하면서 지명이 능주로 개칭되었다. 그 후 지역명에 따라 능주역이라 칭하게 되었다. ",2021-09-29
전라남도 화순군 화순읍 오성로 488-5,35.032908,3,경전선,여객열차 10회,화순역,광주전남본부, 날짜와 연혁내용을 보여주는 역 연혁표입니다.   날짜 내용      1930.12.25   보통역으로 영업개시     1942.10.01   화순선 개통 (화순-복암 간)     1950.10.04   6.25동란으로 역사 소실     1957.09.07   역사 신축 준공     1964.09.15   앵남역 관리역지정 (철도청훈령 제1964-609호)     1974.01.01   화순선 여객취급 중지     1984.12.01   화순선 장동-복암 구간 대한석탄공사 전용선화     1986.01.01   화순선 모든 구간 대한석탄공사 전용선화     1988.01.20   무연탄화물(수입무연탄한)도착취급역 지정 (철도청고시 제1988-40호)     1991.09.01   소화물 취급 중지 (철도청고시1991-17호)     2003.06.25   현 역사 준공     2004.03.31   통일호 운행 종료     2006.10.31   통근열차 운행 종료     2017.12.18   화물 취급 중지(국토교통부고시 제2017-839호)     2021.01.15   남도해양관광열차 운행 개시    ,126.933214,和 順 驛,"여객취급,승차권발매,화물취급",Hwasun Station,"화순역(Hwasun station, 和順驛)은 전라남도 화순군 화순읍 벽라리에 있는 경전선과 화순선의 철도역이다. 경전선 삼랑진역 기점 274.9킬로미터 지점에 위치한 역이다. 경전선 송정리 ~ 순천 구간 개통과 동시에 영업을 개시했으며, 1942년에 화순탄전의 무연탄을 수송하기 위하여 화순선이 개통되었다. 그 후 1986년에 화순선 전 구간이 대한석탄공사 소유의 사유철도화가 되었다. 2006년 7월 한국철도공사 지사제 발족 당시 그룹대표역으로 지정되었으나, 업무 효율과 핵심 사업 실행, 현장중심의 경영체제 확립을 위한 조직개편으로 2009년 9월 각 지사가 지역 본부로 축소되면서, 그룹대표역에서 보통역으로 격하되었다. ",2021-09-29
