,허가번호,경도,위도
55083,322014110015361,127.061969,37.611003
55084,322014110015523,127.066292,37.612128
55085,322014110015526,127.059228,37.609072
55086,322014110015844,127.064992,37.612936
55088,322014110019038,127.065689,37.615917
55091,322014110045973,127.058728,37.612178
55100,322014110066421,127.0645,37.612275
55101,322014110067914,127.058794,37.612139
55103,322015110003366,127.056892,37.610394
55113,322015110033726,127.065622,37.610114
55119,322015110068665,127.063228,37.613419
55121,322016110001537,127.060186,37.612314
55123,322016110005024,127.066097,37.615036
55127,322016110011224,127.059678,37.610211
55135,322016110041087,127.059264,37.609097
55136,322016110041747,127.061503,37.612297
55137,322016110043156,127.059725,37.611933
55138,322016110044438,127.061975,37.610975
55139,322016110046676,127.063631,37.614847
55144,322016110053327,127.064992,37.612936
55145,322016110055995,127.063475,37.614672
55146,322016110057253,127.063433,37.616186
55152,322016110077844,127.065361,37.615861
55153,322016110077845,127.065361,37.615861
55155,322016110082225,127.057803,37.610625
55156,322016110082226,127.057803,37.610625
55158,322016110085116,127.063039,37.613219
55163,322017110013343,127.063631,37.614847
55164,322017110013984,127.059717,37.613472
55168,322017110032504,127.0655,37.6103
55177,322018110014007,127.064547,37.616628
55180,322018110014282,127.063433,37.616186
55181,322018110018222,127.062525,37.617217
55186,322018110020122,127.065361,37.615861
55187,322018110020123,127.065361,37.615861
55190,322018110033950,127.065631,37.615294
55204,322018110066089,127.062078,37.608653
55226,322019110070988,127.057681,37.613403
55234,322019110072831,127.065631,37.615294
55316,322022110047726,127.061517,37.617236
55320,322022110057107,127.063483,37.610331
55332,322022110070115,127.063483,37.610331
55346,322023110012589,127.063217,37.617167
55351,322023110025160,127.061517,37.617236
55355,322024110002668,127.062078,37.608653
55363,322024110015198,127.060956,37.608642
56968,322014110006644,127.024733,37.643536
56969,322014110008230,127.019533,37.642592
56970,322014110008237,127.019375,37.648617
56971,322014110010213,127.022397,37.645283
56972,322014110010215,127.021639,37.641853
56973,322014110010231,127.019556,37.644311
56976,322014110016488,127.023631,37.641986
56977,322014110016489,127.015764,37.643892
56978,322014110016498,127.021853,37.648025
56979,322014110019495,127.023142,37.643892
56994,322014110049038,127.018544,37.645422
57024,322015110052981,127.021472,37.646031
57025,322015110058058,127.024942,37.64495
57031,322016110011133,127.019061,37.640847
57035,322016110025247,127.015519,37.646061
57036,322016110026063,127.024222,37.645886
57037,322016110026064,127.016656,37.642531
57040,322016110034053,127.015517,37.644764
57041,322016110034949,127.022928,37.644264
57042,322016110038758,127.016539,37.644558
57044,322016110040857,127.015242,37.646692
57045,322016110041508,127.017111,37.641389
57046,322016110042741,127.024167,37.645925
57047,322016110042744,127.022397,37.645283
57048,322016110042831,127.024408,37.646025
57049,322016110043062,127.016239,37.643847
57050,322016110043063,127.016239,37.643847
57051,322016110043064,127.018989,37.640847
57052,322016110043066,127.021639,37.641853
57053,322016110043360,127.019533,37.642592
57054,322016110043362,127.020767,37.646872
57055,322016110043426,127.024958,37.644528
57056,322016110043484,127.018939,37.642169
57057,322016110044886,127.021478,37.646
57058,322016110045248,127.022658,37.642494
57059,322016110045253,127.023758,37.641897
57060,322016110045254,127.019222,37.64855
57061,322016110046545,127.018747,37.645433
57087,322017110016086,127.017414,37.646906
57088,322017110016872,127.021853,37.648025
57093,322017110030252,127.016628,37.642044
57094,322017110030253,127.016628,37.642044
57095,322017110030254,127.016628,37.642044
57096,322017110030255,127.016628,37.642044
57097,322017110030256,127.016628,37.642044
57106,322017110041515,127.016628,37.642044
57109,322018110011872,127.020011,37.645072
57113,322018110016100,127.024733,37.643536
57114,322018110018219,127.023758,37.641897
57160,322019110087527,127.020767,37.646872
57195,322021110000428,127.016822,37.642531
57232,322023110000172,127.016567,37.64755
59521,322014110005069,127.015875,37.614114
59522,322014110010149,127.019353,37.615731
59523,322014110010157,127.024639,37.613422
59532,322014110015427,127.023856,37.611775
59533,322014110016467,127.018917,37.617969
59534,322014110016477,127.021108,37.618383
59537,322014110020513,127.021981,37.617444
59538,322014110024616,127.017706,37.61705
59539,322014110024617,127.017706,37.61705
59556,322015110033316,127.023856,37.611775
59560,322016110004002,127.017342,37.616153
59562,322016110006999,127.016283,37.615956
59568,322016110031498,127.025994,37.614294
59571,322016110042752,127.022078,37.617014
59572,322016110042870,127.018011,37.615181
59573,322016110043068,127.024639,37.613422
59574,322016110043463,127.018011,37.615181
59575,322016110043476,127.019397,37.618442
59576,322016110045685,127.019453,37.613208
59578,322016110056164,127.019794,37.612272
59591,322016110081614,127.022411,37.611489
59592,322016110081615,127.022414,37.611492
59593,322016110081616,127.019028,37.616356
59594,322016110082045,127.022411,37.611489
59595,322016110082046,127.019028,37.616356
59621,322017110011662,127.020828,37.611317
59622,322017110011817,127.021122,37.615689
59623,322017110011819,127.021122,37.615689
59624,322017110021602,127.015892,37.613833
59626,322017110031655,127.01935,37.6157
59628,322017110031968,127.021108,37.618383
59629,322017110033213,127.024422,37.614608
59632,322018110037147,127.018611,37.613686
59670,322019110070990,127.020828,37.611317
59671,322019110070992,127.020828,37.611317
59672,322019110070994,127.020828,37.611317
59682,322020110002032,127.020828,37.611317
59699,322021110050833,127.022633,37.618819
59721,322023110025156,127.022633,37.618819
59724,322024110024896,127.021725,37.611903
59732,322025110010993,127.022381,37.614628
59790,322014110023973,126.998533,37.665589
59801,322016110005760,126.998533,37.665589
59804,322016110084769,126.998533,37.665589
60128,322014110010213,127.022397,37.645283
60129,322014110014762,127.027853,37.649353
60130,322014110015782,127.029828,37.648092
60131,322014110015783,127.028803,37.646867
60132,322014110015785,127.022383,37.649156
60133,322014110015791,127.029411,37.650611
60134,322014110016487,127.028,37.644139
60135,322014110016498,127.021853,37.648025
60136,322014110017644,127.022383,37.649156
60140,322014110019053,127.025342,37.647233
60160,322014110066410,127.022878,37.650944
60166,322015110013634,127.027225,37.647917
60178,322015110052981,127.021472,37.646031
60179,322015110054018,127.028758,37.651164
60180,322015110058058,127.024942,37.64495
60189,322015110074689,127.028442,37.646792
60197,322016110026063,127.024222,37.645886
60198,322016110028684,127.029617,37.647044
60201,322016110034949,127.022928,37.644264
60202,322016110037080,127.025144,37.651953
60204,322016110042741,127.024167,37.645925
60205,322016110042744,127.022397,37.645283
60206,322016110042809,127.029411,37.650592
60207,322016110042831,127.024408,37.646025
60208,322016110042849,127.027489,37.649053
60209,322016110043065,127.028008,37.644111
60210,322016110043075,127.021653,37.649331
60211,322016110043362,127.020767,37.646872
60212,322016110043426,127.024958,37.644528
60213,322016110043459,127.022875,37.650906
60214,322016110043506,127.024769,37.647653
60215,322016110043507,127.028803,37.646867
60216,322016110044872,127.028758,37.651164
60217,322016110044882,127.024678,37.6513
60218,322016110044886,127.021478,37.646
60219,322016110057676,127.030442,37.648889
60234,322016110084772,127.029817,37.648083
60242,322017110013346,127.025114,37.650792
60243,322017110016872,127.021853,37.648025
60245,322017110034682,127.025031,37.651033
60292,322019110087527,127.020767,37.646872
60370,322024110015946,127.029042,37.646678
62185,322014110006661,127.037483,37.669742
62186,322014110014760,127.039597,37.666614
62187,322014110014761,127.039597,37.666614
62188,322014110015788,127.034492,37.667908
62194,322014110020442,127.033411,37.668944
62195,322014110021816,127.032086,37.666283
62196,322014110023771,127.030422,37.668783
62198,322014110025144,127.038097,37.668586
62205,322014110083099,127.036489,37.669311
62219,322015110054014,127.033903,37.667019
62226,322016110003547,127.032864,37.665722
62229,322016110028442,127.035536,37.665961
62230,322016110028683,127.03955,37.669317
62233,322016110036549,127.0306,37.667361
62235,322016110040861,127.033067,37.669392
62236,322016110041057,127.036489,37.669311
62237,322016110041069,127.03475,37.668036
62238,322016110043070,127.038097,37.668567
62239,322016110044400,127.038742,37.670244
62240,322016110048162,127.031806,37.667894
62241,322016110048165,127.039578,37.666567
62242,322016110057679,127.030386,37.668839
62243,322016110057681,127.032892,37.665697
62253,322016110081619,127.035369,37.664897
62260,322017110009935,127.035908,37.667117
62262,322017110016875,127.039292,37.665747
62264,322017110030144,127.033067,37.669383
62266,322018110016093,127.036747,37.664422
62267,322018110016094,127.039428,37.668336
62269,322018110051031,127.037114,37.665803
62351,322022110041624,127.036086,37.664586
62359,322022110057097,127.036086,37.664567
62368,322023110008258,127.033711,37.665144
62369,322023110010015,127.031806,37.667894
62370,322023110010016,127.035908,37.667117
62380,322023110025175,127.031503,37.669189
62389,322025110019869,127.032086,37.666283
62426,322014110006906,127.032497,37.65815
62428,322014110019049,127.02775,37.662428
62429,322014110019056,127.030664,37.657161
62430,322014110019058,127.027447,37.656064
62431,322014110020446,127.029925,37.658703
62432,322014110023770,127.027872,37.660925
62436,322014110025143,127.028281,37.65735
62437,322014110025145,127.026622,37.660158
62452,322015110027041,127.025328,37.661325
62457,322015110050921,127.024025,37.658594
62458,322015110056111,127.024142,37.659325
62466,322016110025252,127.032617,37.659414
62468,322016110028685,127.029442,37.662197
62472,322016110042802,127.027336,37.661353
62473,322016110042866,127.031914,37.660361
62474,322016110043061,127.028208,37.657328
62475,322016110043381,127.027658,37.655842
62476,322016110043382,127.031139,37.657097
62477,322016110043383,127.032503,37.658117
62478,322016110043399,127.031222,37.658528
62479,322016110043410,127.028039,37.658697
62480,322016110044391,127.030125,37.660172
62481,322016110044398,127.023494,37.659108
62482,322016110048170,127.028864,37.662219
62501,322017110045339,127.031817,37.660875
62503,322018110005041,127.03145,37.661206
62511,322018110030097,127.027447,37.656064
62515,322018110053204,127.032581,37.659422
62556,322020110039789,127.027825,37.662861
63319,322014110014766,127.040958,37.638861
63320,322014110014767,127.039231,37.637319
63321,322014110014769,127.041097,37.640733
63327,322014110019060,127.041569,37.635797
63328,322014110019061,127.041092,37.634092
63329,322014110019062,127.038772,37.639083
63338,322015110053034,127.042569,37.634306
63343,322016110003546,127.042583,37.637094
63347,322016110030989,127.039697,37.636053
63349,322016110033659,127.039819,37.640808
63350,322016110034665,127.041239,37.634208
63351,322016110034684,127.042511,37.634278
63352,322016110040862,127.037986,37.637642
63353,322016110042860,127.041889,37.640858
63354,322016110043071,127.042578,37.637056
63355,322016110043364,127.039697,37.636053
63368,322018110049693,127.041594,37.635803
63389,322019110087982,127.041097,37.640733
63390,322019110087984,127.038492,37.640728
63391,322019110087988,127.039236,37.637317
64785,322014110005013,127.04705,37.668017
64786,322014110005505,127.04365,37.672361
64787,322014110005506,127.043164,37.669475
64790,322014110006659,127.051347,37.671333
64793,322014110016874,127.046389,37.672725
64799,322014110019050,127.047097,37.668703
64800,322014110025162,127.049869,37.671725
64812,322014110067919,127.0455,37.668644
64813,322014110069423,127.044678,37.668989
64815,322014110071807,127.047128,37.668047
64817,322014110074384,127.04385,37.666433
64821,322015110007649,127.047097,37.668703
64830,322015110050922,127.045322,37.668319
64832,322015110054015,127.043511,37.667117
64836,322016110002991,127.042672,37.671561
64837,322016110004431,127.04485,37.669969
64839,322016110008387,127.048039,37.672542
64849,322016110025275,127.046714,37.671369
64859,322016110034970,127.050567,37.668969
64860,322016110036572,127.048561,37.665867
64862,322016110042844,127.045875,37.665728
64863,322016110042845,127.044814,37.669964
64864,322016110043072,127.047044,37.667986
64865,322016110043073,127.047044,37.667986
64866,322016110043436,127.044697,37.671117
64869,322016110048154,127.042675,37.671525
64870,322016110048164,127.0449,37.666481
64871,322016110051380,127.050561,37.669003
64873,322016110052823,127.044411,37.665881
64874,322016110053198,127.044411,37.665881
64878,322016110056212,127.050439,37.672381
64887,322016110081621,127.043153,37.669472
64888,322016110081622,127.043153,37.669472
64889,322016110082027,127.043153,37.669472
64890,322016110085000,127.046389,37.672725
64891,322016110085001,127.046389,37.672725
64902,322017110043978,127.043503,37.671386
64903,322017110060005,127.044406,37.666339
64907,322018110037148,127.046642,37.671375
64999,322023110024224,127.044892,37.666369
65010,322024110026401,127.043153,37.669472
65490,322014110009893,127.051728,37.631583
65493,322014110019041,127.052025,37.635811
65496,322015110003365,127.054486,37.630333
65503,322015110052995,127.052053,37.636497
65506,322015110065397,127.050975,37.629269
65508,322016110040350,127.049744,37.631664
65519,322016110084986,127.054486,37.630333
65521,322017110016079,127.052025,37.635811
65522,322017110016878,127.051517,37.635578
65523,322017110021584,127.051981,37.633108
65525,322018110007384,127.0509,37.629314
65526,322018110048071,127.052075,37.632092
66526,322014110006904,127.070997,37.628247
66528,322014110008390,127.070553,37.634853
66529,322014110009888,127.066808,37.628989
66530,322014110017523,127.067892,37.633783
66537,322014110021815,127.064253,37.629331
66538,322014110025163,127.069342,37.630072
66548,322014110062242,127.067972,37.636442
66551,322014110083093,127.068947,37.635514
66556,322015110016342,127.069664,37.636103
66557,322015110016343,127.069664,37.636103
66558,322015110016344,127.069664,37.636103
66560,322015110027022,127.067253,37.633986
66561,322015110027119,127.067986,37.630775
66568,322015110050920,127.072089,37.632294
66569,322015110056110,127.071817,37.632336
66574,322015110071669,127.069331,37.628272
66577,322016110004843,127.067875,37.632342
66584,322016110034042,127.065681,37.630269
66585,322016110034045,127.067986,37.630775
66586,322016110034954,127.068303,37.628011
66587,322016110034955,127.069564,37.634778
66588,322016110034956,127.069567,37.634781
66589,322016110041500,127.072275,37.632125
66590,322016110042856,127.072275,37.632125
66591,322016110043395,127.071114,37.632397
66592,322016110043396,127.067253,37.633986
66593,322016110043397,127.064456,37.635433
66594,322016110043503,127.064039,37.629303
66595,322016110048151,127.066833,37.634111
66605,322016110080274,127.068542,37.635222
66606,322016110080275,127.068542,37.635222
66607,322016110080276,127.068542,37.635222
66608,322016110080277,127.068542,37.635222
66609,322016110080278,127.068542,37.635222
66610,322016110080279,127.068542,37.635222
66611,322016110080280,127.068542,37.635222
66612,322016110080281,127.068542,37.635222
66613,322016110080282,127.068542,37.635222
66626,322017110015262,127.071164,37.635647
66627,322017110016080,127.066753,37.62905
66628,322017110025056,127.067017,37.630378
66641,322017110056619,127.067253,37.633986
66645,322018110007379,127.070506,37.634875
66652,322018110014002,127.06445,37.632611
66657,322018110030088,127.068303,37.627903
66659,322018110053278,127.067986,37.630775
66680,322018110060905,127.070583,37.629522
66748,322023110036771,127.065681,37.630269
66753,322025110015141,127.069664,37.636103
68967,322014110005012,127.046892,37.665097
68968,322014110005013,127.04705,37.668017
68972,322014110011926,127.053747,37.668883
68973,322014110017643,127.047339,37.664806
68978,322014110019050,127.047097,37.668703
68981,322014110023765,127.054294,37.666906
68982,322014110025155,127.050911,37.666383
68983,322014110025156,127.052722,37.665783
69000,322014110071807,127.047128,37.668047
69005,322015110007649,127.047097,37.668703
69023,322016110025266,127.054678,37.669683
69024,322016110025267,127.054906,37.667956
69029,322016110034970,127.050567,37.668969
69030,322016110036571,127.048764,37.665131
69031,322016110036572,127.048561,37.665867
69032,322016110041504,127.053747,37.668883
69033,322016110042838,127.052708,37.670408
69034,322016110042877,127.052339,37.666447
69035,322016110043072,127.047044,37.667986
69036,322016110043073,127.047044,37.667986
69037,322016110043372,127.053747,37.668883
69038,322016110043517,127.056869,37.666711
69039,322016110048166,127.046892,37.665097
69040,322016110051380,127.050561,37.669003
69053,322016110082022,127.056869,37.666675
69055,322016110085024,127.054672,37.670178
69063,322017110018139,127.052708,37.670408
69065,322017110038792,127.046892,37.665097
69077,322018110048213,127.052475,37.664211
69641,322014110010927,127.080594,37.678664
69659,322014110022211,127.081558,37.672239
69665,322015110058315,127.089139,37.675153
69669,322016110024198,127.088208,37.672506
69671,322017110018134,127.085064,37.676519
69672,322017110021607,127.081825,37.672511
69678,322018110036757,127.085992,37.674742
69679,322018110036758,127.082383,37.671417
69690,322018110048828,127.086319,37.674942
69719,322022110003969,127.081558,37.672239
70125,322014110014756,127.089961,37.653264
73642,322014110008380,126.925119,37.592411
73643,322014110008381,126.925119,37.592411
73644,322014110008453,126.920692,37.597839
73645,322014110008454,126.925119,37.592411
73646,322014110008455,126.926028,37.592958
73647,322014110010920,126.917519,37.594872
73653,322014110019471,126.924133,37.597239
73654,322014110019473,126.922911,37.593272
73655,322014110019474,126.920153,37.591311
73657,322014110023884,126.923478,37.597
73660,322014110046836,126.924528,37.594208
73673,322015110021124,126.923194,37.593961
73693,322016110030985,126.9255,37.598225
73694,322016110034747,126.924558,37.591975
73695,322016110034748,126.925083,37.592961
73696,322016110034816,126.925442,37.591567
73697,322016110034817,126.925817,37.592919
73698,322016110041032,126.918606,37.596458
73699,322016110044986,126.920692,37.597839
73700,322016110045329,126.920178,37.591314
73701,322016110045424,126.922911,37.593203
73702,322016110046719,126.924133,37.597239
73707,322016110081824,126.923114,37.594531
73708,322016110081825,126.923114,37.594531
73709,322016110081826,126.917425,37.594747
73710,322016110081827,126.917425,37.594747
73719,322017110045100,126.922372,37.597603
73731,322018110036546,126.921444,37.598394
73798,322020110000076,126.919081,37.594342
73799,322020110000077,126.920014,37.596228
73840,322020110067461,126.9255,37.598225
73883,322021110044963,126.919067,37.594336
74761,322014110008447,126.908661,37.593519
74762,322014110008472,126.909244,37.588525
74768,322014110019462,126.910269,37.589581
74770,322014110020683,126.906467,37.592494
74773,322014110032751,126.912069,37.590317
74774,322014110045556,126.913544,37.590972
74775,322014110066877,126.912708,37.588567
74788,322015110054021,126.909197,37.590894
74791,322015110058147,126.911253,37.588156
74801,322016110041367,126.908525,37.588842
74802,322016110041639,126.906294,37.592806
74803,322016110041649,126.908142,37.593767
74804,322016110043616,126.912506,37.588536
74805,322016110045410,126.913025,37.591469
74806,322016110045773,126.910269,37.589581
74807,322016110072673,126.912708,37.588567
74810,322016110085063,126.908622,37.593836
74816,322017110004765,126.913544,37.590972
74817,322017110004766,126.913544,37.590972
74818,322017110004767,126.913544,37.590972
74819,322017110004768,126.913544,37.590972
74820,322017110004769,126.913544,37.590972
74821,322017110004770,126.913544,37.590972
74822,322017110004771,126.913544,37.590972
74827,322017110033815,126.905156,37.590975
74835,322018110050553,126.909175,37.590886
74904,322023110033905,126.907683,37.587592
74908,322024110010150,126.905561,37.591033
79370,322014110015192,126.927158,37.581533
79371,322014110015193,126.926536,37.577339
79372,322014110015811,126.927992,37.580075
79373,322014110015812,126.923903,37.579342
79374,322014110015830,126.923569,37.581294
79375,322014110016145,126.923089,37.576992
79376,322014110019319,126.921533,37.581206
79378,322014110022252,126.920833,37.575667
79379,322014110022254,126.921822,37.575197
79380,322014110023782,126.921433,37.574878
79381,322014110023785,126.923381,37.582636
79400,322014110069032,126.925547,37.580817
79419,322015110033541,126.921331,37.580364
79430,322015110057617,126.926125,37.576011
79431,322015110057618,126.924325,37.578456
79432,322015110057620,126.920978,37.580478
79433,322015110057621,126.923383,37.575411
79434,322015110057635,126.926914,37.578519
79435,322015110058061,126.926153,37.581914
79436,322015110058063,126.923389,37.580431
79451,322015110072029,126.92395,37.574433
79460,322016110012952,126.926133,37.580236
79467,322016110025646,126.92465,37.576456
79468,322016110034587,126.923192,37.580044
79469,322016110034807,126.926239,37.576058
79470,322016110041643,126.927981,37.580042
79471,322016110045420,126.926125,37.576011
79472,322016110045768,126.921531,37.581206
79473,322016110045784,126.920833,37.575667
79474,322016110045785,126.921433,37.574878
79477,322016110047433,126.920058,37.581469
79478,322016110048765,126.923569,37.581294
79479,322016110048767,126.926442,37.577353
79480,322016110048773,126.923469,37.582406
79485,322016110059945,126.925158,37.580181
79494,322016110072681,126.923556,37.579114
79502,322016110081970,126.923383,37.575372
79504,322016110084464,126.921192,37.582289
79505,322016110084605,126.923089,37.576961
79506,322016110086114,126.925644,37.577944
79507,322016110086116,126.926897,37.578475
79521,322017110026133,126.921622,37.577692
79525,322017110035738,126.92615,37.580211
79537,322018110037558,126.923442,37.580344
79539,322018110041277,126.926175,37.581922
79540,322018110043886,126.925147,37.580211
79541,322018110043887,126.922944,37.577069
79542,322018110043888,126.922939,37.577067
79543,322018110045588,126.9235,37.581278
79544,322018110045611,126.920978,37.580478
79557,322018110047305,126.927992,37.580075
79559,322018110050556,126.927464,37.578194
79580,322018110061033,126.920156,37.579722
79581,322018110061034,126.920444,37.579056
79582,322018110061035,126.920144,37.578222
79583,322018110061037,126.920142,37.578767
79584,322018110061038,126.920142,37.578767
79619,322019110009702,126.927383,37.575131
79620,322019110009703,126.927383,37.575131
79731,322020110017985,126.925336,37.578978
79761,322020110064245,126.928161,37.580603
79774,322021110030651,126.921331,37.580364
79817,322024110009501,126.921617,37.577717
79823,322025110002622,126.928822,37.577414
79834,322025110012776,126.920156,37.576253
79835,322025110012782,126.928822,37.577414
79997,322014110014810,126.907792,37.574717
79998,322014110014811,126.908589,37.573669
79999,322014110015759,126.910256,37.573478
80000,322014110015760,126.911392,37.572497
80001,322014110015761,126.911372,37.571469
80002,322014110015762,126.909992,37.572133
80003,322014110015763,126.911978,37.575792
80004,322014110015764,126.912714,37.574122
80005,322014110015765,126.911297,37.574325
80006,322014110015766,126.908514,37.574236
80007,322014110015767,126.907828,37.574689
80008,322014110015768,126.906689,37.574328
80009,322014110015817,126.910133,37.578775
80010,322014110017605,126.908283,37.572856
80011,322014110017650,126.913144,37.576442
80012,322014110017651,126.913767,37.576556
80013,322014110019326,126.914014,37.577442
80014,322014110019327,126.912667,37.578122
80015,322014110023783,126.913408,37.572317
80016,322014110024601,126.910936,37.576583
80017,322014110024602,126.909989,37.577053
80018,322014110024603,126.907792,37.574717
80019,322014110024604,126.907792,37.574717
80020,322014110024607,126.907803,37.574681
80021,322014110024645,126.907792,37.574717
80025,322014110025086,126.907994,37.571006
80030,322015110001014,126.905717,37.574228
80064,322015110053046,126.905586,37.576878
80080,322016110000296,126.914878,37.573297
80081,322016110000297,126.914428,37.573922
80082,322016110000298,126.913517,37.574111
80083,322016110000299,126.914811,37.574656
80084,322016110000301,126.914908,37.571917
80099,322016110034730,126.913408,37.572317
80100,322016110034737,126.911797,37.577331
80101,322016110041042,126.9106,37.578572
80102,322016110044996,126.905717,37.574228
80104,322016110070808,126.907803,37.574681
80105,322016110070809,126.910403,37.573664
80106,322016110070810,126.907803,37.574681
80107,322016110070811,126.914964,37.573261
80108,322016110070813,126.914964,37.573261
80109,322016110070815,126.907803,37.574681
80110,322016110070816,126.907803,37.574681
80112,322016110072672,126.907803,37.574681
80113,322016110072682,126.911444,37.576653
80116,322016110081833,126.908308,37.572775
80117,322016110081834,126.908308,37.572775
80118,322016110081937,126.910556,37.578567
80119,322016110081967,126.907803,37.574681
80120,322016110085069,126.910403,37.573664
80121,322016110085071,126.907803,37.574681
80122,322016110085072,126.907803,37.574681
80123,322016110085077,126.910403,37.573664
80129,322017110011809,126.912661,37.570806
80130,322017110021795,126.905847,37.5758
80133,322017110039692,126.908514,37.570547
80137,322018110009747,126.905717,37.574228
80144,322018110012911,126.912664,37.570653
80196,322019110081102,126.909694,37.576258
80210,322020110006119,126.908478,37.576272
80215,322020110028436,126.905719,37.571775
80227,322021110005619,126.907561,37.576369
81717,322014110005029,126.943903,37.566044
81724,322014110016140,126.941922,37.563667
81726,322014110019329,126.933731,37.564314
81727,322014110019331,126.934358,37.566256
81728,322014110022257,126.941922,37.563667
81729,322014110022258,126.941922,37.563667
81730,322014110023791,126.941922,37.563667
81731,322014110023792,126.941922,37.563667
81732,322014110023793,126.941922,37.563667
81771,322014110065683,126.940286,37.564911
81772,322014110065684,126.940286,37.564911
81773,322014110065685,126.940286,37.564911
81774,322014110065686,126.940286,37.564911
81775,322014110065687,126.941797,37.563656
81776,322014110065688,126.940286,37.564911
81777,322014110068967,126.940286,37.564911
81778,322014110068968,126.940286,37.564911
81779,322014110068969,126.940286,37.564911
81780,322014110068970,126.940286,37.564911
81781,322014110068971,126.940286,37.564911
81782,322014110068972,126.940286,37.564911
81783,322014110068973,126.940286,37.564911
81797,322015110001016,126.943881,37.566081
81798,322015110001017,126.941922,37.563667
81799,322015110001018,126.941797,37.563656
81801,322015110002947,126.941922,37.563667
81802,322015110005927,126.943881,37.566081
81807,322015110021185,126.940286,37.564911
81814,322015110032329,126.943856,37.563372
81815,322015110033326,126.943881,37.566081
81816,322015110033327,126.941797,37.563656
81817,322015110033328,126.941922,37.563667
81819,322015110041601,126.935869,37.563711
81833,322015110058255,126.940286,37.564911
81850,322015110072017,126.940286,37.564911
81851,322015110074692,126.943881,37.566081
81853,322015110077580,126.940286,37.564911
81875,322016110000209,126.940286,37.564911
81897,322016110031051,126.933789,37.565736
81898,322016110034590,126.933731,37.564314
81899,322016110041225,126.944414,37.564067
81931,322016110081098,126.940286,37.564911
81932,322016110081099,126.940286,37.564911
81933,322016110081100,126.942917,37.5638
81934,322016110081101,126.942917,37.5638
81935,322016110081102,126.942917,37.5638
81950,322017110009217,126.940597,37.561206
81954,322017110010105,126.942917,37.5638
81955,322017110010106,126.942917,37.5638
81962,322017110019877,126.942917,37.5638
81963,322017110019880,126.942917,37.5638
81978,322017110030134,126.942917,37.5638
81979,322017110034212,126.942917,37.5638
81980,322017110034213,126.942917,37.5638
81981,322017110034214,126.942917,37.5638
81982,322017110034215,126.942917,37.5638
81983,322017110034217,126.942917,37.5638
81984,322017110034218,126.939822,37.563906
81985,322017110034224,126.943047,37.5663
82002,322017110037412,126.9435,37.563333
82003,322017110038407,126.940286,37.564911
82004,322017110038408,126.940286,37.564911
82005,322017110038409,126.940286,37.564911
82006,322017110038410,126.940286,37.564911
82007,322017110038411,126.940286,37.564911
82008,322017110038412,126.940858,37.561358
82009,322017110038413,126.940858,37.561358
82012,322017110045075,126.934347,37.566239
82025,322018110001761,126.939531,37.562808
82026,322018110011627,126.941994,37.563211
82027,322018110011630,126.939564,37.562897
82035,322018110022418,126.940858,37.561358
82036,322018110022419,126.940858,37.561358
82037,322018110022420,126.940858,37.561358
82038,322018110022421,126.940858,37.561358
82039,322018110022422,126.940858,37.561358
82040,322018110022423,126.940858,37.561358
82041,322018110022424,126.940858,37.561358
82042,322018110022425,126.940858,37.561358
82043,322018110022426,126.940858,37.561358
82053,322018110036563,126.938644,37.563686
82054,322018110036568,126.940811,37.561394
82055,322018110036569,126.940811,37.561394
82056,322018110036570,126.942917,37.5638
82057,322018110036576,126.940811,37.561394
82058,322018110036577,126.940811,37.561394
82131,322019110091386,126.940811,37.561394
82132,322019110091387,126.940811,37.561394
82133,322019110091388,126.940811,37.561394
82134,322019110091389,126.940811,37.561394
82135,322019110091390,126.940811,37.561394
82136,322019110091391,126.940811,37.561394
82293,322021110049684,126.940811,37.561394
82323,322022110047138,126.942917,37.5638
82346,322023110020564,126.943881,37.566044
82347,322023110021037,126.943881,37.566044
82348,322023110021493,126.943881,37.566044
82411,322023110033442,126.943881,37.566081
82412,322023110033443,126.943881,37.566044
82413,322023110033444,126.943881,37.566081
82414,322023110033445,126.943881,37.566044
82415,322023110033446,126.943881,37.566044
82416,322023110033447,126.943881,37.566044
82417,322023110033448,126.943881,37.566044
82418,322023110033449,126.943881,37.566044
82435,322023110036124,126.943881,37.566044
82462,322024110010340,126.943881,37.566081
82531,322025110014984,126.941797,37.563656
82532,322025110014985,126.941797,37.563656
82549,322025110019378,126.941797,37.563656
82550,322025110019379,126.941797,37.563656
82551,322025110019380,126.941797,37.563656
82552,322025110019381,126.941797,37.563656
82553,322025110019382,126.941797,37.563656
82554,322025110019383,126.941797,37.563656
82555,322025110019385,126.941797,37.563656
82621,322014110015824,126.934111,37.576408
82622,322014110015827,126.935406,37.574408
82623,322014110022260,126.935897,37.573586
82624,322014110023798,126.934864,37.571242
82625,322014110023928,126.939178,37.575119
82640,322015110057627,126.93785,37.576756
82643,322015110068661,126.935411,37.577383
82644,322016110035846,126.935883,37.573586
82645,322016110036835,126.934864,37.571242
82646,322016110041218,126.939158,37.575119
82647,322016110048782,126.935253,37.574481
82649,322016110057225,126.934067,37.576328
82652,322016110080934,126.934864,37.571242
82654,322016110081932,126.935411,37.577383
82655,322016110081933,126.93545,37.577356
82663,322017110028847,126.937625,37.577228
82670,322018110040409,126.935919,37.573494
82671,322018110045578,126.939225,37.575122
82672,322018110045579,126.934864,37.571242
